address,date,stackAmt
0xcbd6b0dee49eea88a3343ff4e5a2423586b4c1d6,Sun Sep 26 2021 18:41:02 GMT-0700 (Pacific Daylight Time),48539.29583333314
0xaab4667dd4a832e2a8072e51d527af07425da7e0,Mon Sep 20 2021 22:58:28 GMT-0700 (Pacific Daylight Time),15682.288385591026
0x5da487ea7278e25288fd4f0f9243e3fa61bc7443,Mon Sep 20 2021 20:57:56 GMT-0700 (Pacific Daylight Time),154665.0231161538
0xab231ec29c05eff58574f6acbb9440b7e0fa8626,Fri Sep 24 2021 12:26:30 GMT-0700 (Pacific Daylight Time),30052.92436880751
0x1d5522626729349812a71d812d14af8af1f7aa26,Mon Sep 20 2021 20:54:10 GMT-0700 (Pacific Daylight Time),3862.37975500118
0x156bfac22afb58e3511311b7ca0b66b48e1f5015,Wed Sep 22 2021 02:43:39 GMT-0700 (Pacific Daylight Time),15217.658333333273
0x2157bc570973d06aa4ce1c1e5c0ed7db9cbcf49b,Mon Sep 20 2021 20:56:41 GMT-0700 (Pacific Daylight Time),55879.7432791864
0x4c9e53bc2551b8a3d785e0b59dfeec02c9ff9708,Mon Sep 20 2021 20:57:56 GMT-0700 (Pacific Daylight Time),29966.887151550716
0xd8245043a3f339400dcfffc7a9e6f22a264b933d,Mon Sep 20 2021 20:58:28 GMT-0700 (Pacific Daylight Time),114.09124999999955
0xe29eca6437dd8f39faa01fa74b6eea0178d3bf77,Mon Sep 20 2021 21:05:52 GMT-0700 (Pacific Daylight Time),53513.21081931555
0x9dcf96b9e91e5250f0106197d6b396d736ddc680,Mon Sep 20 2021 20:59:27 GMT-0700 (Pacific Daylight Time),16554.33343333322
0x738175db2c999581f29163e6d4d3516ad4af8834,Fri Sep 24 2021 20:25:26 GMT-0700 (Pacific Daylight Time),0.12874603271484375
0xc1e42f862d202b4a0ed552c1145735ee088f6ccf,Mon Sep 20 2021 21:01:40 GMT-0700 (Pacific Daylight Time),51616.62499999981
0xee2088961ec93aca30b0a3c7920f821b17bd749b,Sat Sep 25 2021 23:18:27 GMT-0700 (Pacific Daylight Time),5981.169166666643
0x1b8f7ef9c12841ca94ee6652f0d5e9646a1168f,Sat Sep 25 2021 23:10:48 GMT-0700 (Pacific Daylight Time),8980.134583333296
0xe5499a32bbfedd563f87c6fcb05d5eb0333ac996,Fri Sep 24 2021 15:55:21 GMT-0700 (Pacific Daylight Time),10433.820438885448
0xe3d25aed695427e1b9c6ab5208c6ccdbbbf85467,Mon Sep 20 2021 21:05:26 GMT-0700 (Pacific Daylight Time),17399.052126441944
0x70f8a9242a870ef4acf9a24aef57ebb32273be20,Mon Sep 20 2021 21:16:11 GMT-0700 (Pacific Daylight Time),7898.086958743792
0x679c9a7fb9379b3673a1a6687b17131e4599ef3c,Mon Sep 20 2021 21:07:45 GMT-0700 (Pacific Daylight Time),0.01430511474609375
0x408b0903a56e6b7b19078f06a8f6caf88a8cc72b,Tue Sep 28 2021 05:30:33 GMT-0700 (Pacific Daylight Time),77906.78588076508
0xc3f1e77b74503162194ad5578f181ecbbb9abdd3,Thu Sep 23 2021 08:26:00 GMT-0700 (Pacific Daylight Time),10885.75
0x84ab6aeda45c85b910c363a454c5c0e93d8691a2,Tue Sep 21 2021 21:38:58 GMT-0700 (Pacific Daylight Time),19357.17529999988
0x747197638a7af760e221636405c747aab7952cc6,Thu Sep 23 2021 07:55:25 GMT-0700 (Pacific Daylight Time),134059.3621477706
0x54af3f7c7dbb94293f94ee15dbfd819c572b9235,Mon Sep 20 2021 21:21:29 GMT-0700 (Pacific Daylight Time),0.1430511474609375
0x5cd334c41cd8da95be22d44de617fed9ce12363a,Mon Sep 27 2021 11:05:00 GMT-0700 (Pacific Daylight Time),1524.607945294924
0x86f0f5d2cec81f9fd69332a2aac8872188fdd8d,Mon Sep 20 2021 21:21:57 GMT-0700 (Pacific Daylight Time),50000.4269336541
0xbc60aa031a9f34bd7992c99eae5e2c4dd1b5dbc3,Fri Sep 24 2021 18:47:27 GMT-0700 (Pacific Daylight Time),31211.351453145347
