address,time_in,time_out,lp_tokens_deposited
0x2dde86634921a42b3c662c1c99cda8301cdfd273,1631804761,1631804761,2812428922945245715029
0x29d400e1eafbfb418b4129f2776785a7c7cfc50b,1631804977,1631804977,48840767128102689825065
0x0a6ca057ff6ea5b5f9db057e595e14eecd8f6d84,1631805078,1631805078,11659166666666666620030
0x2b5321c1afddfb6680aafff4df96a209e18dea1c,1631806292,1631806292,12167190760096622869639
0xa513022e3963daed3fb83561ecfcf3dd591f83f8,1631808604,1631808604,11558333333333333287100
0x2dde86634921a42b3c662c1c99cda8301cdfd273,1631811282,1631811282,6077785147805674153392
0x747197638a7af760e221636405c747aab7952cc6,1631811502,1631811502,12084998481138983457872
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631812536,1631812536,9355452763161873716415
0xad42f7a98ea4985b3f9d0a49108cd2fa56c512e5,1631812658,1631812658,9355452763161873716415
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631812825,1631812825,91783862004383398012457
0xe2885515bae1cf170daa4e9e3d84878b782e2137,1631812894,1631812894,9787750866666275156632
0xadf95e3e23d66ccbf6f1579375641e509fb32caf,1631816533,1631816533,5000000000000000000000
0xe757970b801e5b99ab24c5cd9b5152234cff3001,1631818654,1631818654,7895979999999968416080
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631818654,1631818654,21704297962749658445610
0x2dde86634921a42b3c662c1c99cda8301cdfd273,1631824260,1631824260,1382176869212559753127
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631824363,1631824363,46835316819425296853572
0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1631824363,1631824363,46835316819425296853572
0x3ef7411383970b54bedec99ddd04b93159293efb,1631825165,1631825165,35340107499999858639570
0x2dde86634921a42b3c662c1c99cda8301cdfd273,1631826792,1631826792,9068331898226616598791
0x391cd59d33aed135e8ba7475677b1bc781035b32,1631828127,1631828127,20000000000000000000000
0xb5605dce63d93f3de1ff88fa1c3bb3bb72075e5d,1631829003,1631829003,2003000000000000000000
0x2dde86634921a42b3c662c1c99cda8301cdfd273,1631831019,1631831019,4159034694071048598222
0xaa0dee58a36b72c774317eb5f71afb2a04c85527,1631831855,1631831855,10825000000000000000000
0xaa0dee58a36b72c774317eb5f71afb2a04c85527,1631831950,1631831950,10825693027404369079024
0x2dde86634921a42b3c662c1c99cda8301cdfd273,1631832263,1631832263,21811422355184832452951
0x59d484a88823f90c25b7d6278a1d86116aee223d,1631832466,1631832466,81752255688518165546521
0xbfb744bf537a17fdcd66e79c0231e6cfeaa428b9,1631832466,1631832466,21744666666666624090604
0x2dde86634921a42b3c662c1c99cda8301cdfd273,1631833668,1631833668,359373897523952767689
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631833754,1631833754,724698970191417624404103
0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1631833754,1631833754,724698970191417624404103
0x59d484a88823f90c25b7d6278a1d86116aee223d,1631833802,1631833802,725058344088941577171792
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631834769,1631834769,118968369054978849516536
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631834856,1631834856,168896404247377064195328
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631834924,1631834924,25509375604016880340180
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631834924,1631834924,105634949371320126166801
0xa405e822d1c3a8568c6b82eb6e570fca0136f802,1631834924,1631834924,25509375604016880340180
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631834954,1631834954,102347423681704287355263
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631835179,1631835179,49611783068922347672087
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631835501,1631835501,9801404863995394925947
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631835550,1631835550,39547397194041153807688
0x70357a446fe25558d63c8c66c88c0380d34eb8d1,1631835799,1631835799,39547397194041153807688
0x2dde86634921a42b3c662c1c99cda8301cdfd273,1631835989,1631835989,8246847876098215393310
0x738175db2c999581f29163e6d4d3516ad4af8834,1631836048,1631836048,20739900833333250373730
0xc79c88386c95130bf7c20a184cb8281ed639fab4,1631836115,1631836115,18443164542764841274710
0x2dde86634921a42b3c662c1c99cda8301cdfd273,1631836499,1631836499,1410470333570739803206
0x23c0954c4b997c58a1544717de90c8e174ea194c,1631836578,1631836578,32557943947990821419203
0x546adbff5b31b1f999dd8e6c9cea8ddccd88be20,1631836647,1631836647,9801404863995394925947
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631837388,1631837388,95529790484744713160878
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631837632,1631837632,26055033139656216406026
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631837750,1631837750,97760337014809295140807
0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1631837750,1631837750,97760337014809295140807
0x8bc0cdbf6f45cc79895e4c5cb9bcd7cfe8da74dd,1631837779,1631837779,15000000000000000000000
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631838176,1631838176,73718810617814522850309
0x000000bd31c24a2bd2835028c8f1e4d9d3f37108,1631838280,1631838280,168896404247377064195328
0x35e057137060cd397bd82e3dff54beba480e7012,1631838426,1631838426,90000000000000000000000
0x2dde86634921a42b3c662c1c99cda8301cdfd273,1631838528,1631838528,4110835414365349943117
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631839428,1631839428,50612275037615163723724
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631839894,1631839894,1874711744252924944053
0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1631839894,1631839894,1874711744252924944053
0x3a4d68994f741be298f802d0ed77948f04190bbc,1631840092,1631840092,4977543484877983918241
0x0a6ca057ff6ea5b5f9db057e595e14eecd8f6d84,1631840185,1631840185,7485666666666666636724
0x82412969100a310c006e865f5e4369efea8272f7,1631840536,1631840536,79037122629709364498531
0x67fdbb7326a6de4194b1dfee2e1e212952f0092b,1631840669,1631840669,4656833333333333314706
0xea5abc1a1689984ebfdc41130886bdaeb5c24078,1631841426,1631841426,10447999999999999958208
0xd0b0fd6ea26b83864b244bc32c931407f7d89ccc,1631844147,1631844147,30008137400000000000000
0xcd882ea4a38968f5d8ae4d7c77d8c20317a2dda0,1631844440,1631844440,7620058333333277289782
0xe4b40bb669255adb0eda3b20954c5e299a38d912,1631845303,1631845303,4622499999999999981510
0x76149d87a6ba9ea3c864d0643210e71393dd7777,1631845845,1631845845,7489154906360975374426
0x29d400e1eafbfb418b4129f2776785a7c7cfc50b,1631848415,1631848415,39547397194041153807688
0x8a8670c2afb36d787fa089c2d381fc14f649521c,1631849945,1631849945,9790683800000000000000
0x22f9dcf4647084d6c31b2765f6910cd85c178c18,1631849945,1631849945,9790683800000000000000
0xbc9ca5bd0f07700929f8d538233b0a9e60f4ddc5,1631853116,1631853116,26303166666666666561454
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631853646,1631853646,10664027095899122100694
0x679c9a7fb9379b3673a1a6687b17131e4599ef3c,1631855719,1631855719,5336683103098371059037
0x891c81012bd79df1ee4fd2ee8d702b8773ae2156,1631856028,1631856028,10664027000000000000000
0x392027fdc620d397ca27f0c1c3dcb592f27a4dc3,1631865839,1631865839,5166666666666666646
0x738175db2c999581f29163e6d4d3516ad4af8834,1631868650,1631868650,11797999999999952808000
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631870136,1631870136,44475296159428778595079
0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1631870136,1631870136,44475296159428778595079
0x2dc55c094ee20b08ea028e56c9dd628aa050ceb8,1631870371,1631870371,44475296159428778595079
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631871789,1631871789,44475296159428778574984
0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1631871789,1631871789,44475296159428778574984
0x2dc55c094ee20b08ea028e56c9dd628aa050ceb8,1631871824,1631871824,52995096159428744495784
0x1cb5cd055af54bd9c2d141cd890f5c52e3de490c,1631875735,1631875735,6430999999999999974276
0xb61193014fc983b3475d6bf365b7647c2e52b713,1631878946,1631878946,8571241666666446364900
0x6a32b86a82b6593c5b1c95e154eb46fb9962f4c6,1631880554,1631880554,5290000000000000000000
0x7b660fbafdadf78ab7bfe83475841712ae774066,1631880728,1631880728,53858999999997845640000
0x2dde86634921a42b3c662c1c99cda8301cdfd273,1631889246,1631889246,1044239726619247941581
0x55907cf476998d2f58591c6d0a10ecbbe249a8eb,1631889339,1631889339,12298406393285914563231
0xa737feccab922c70f4655ef5b47998a51643e908,1631890311,1631890311,11395333333333333287752
0x2dde86634921a42b3c662c1c99cda8301cdfd273,1631892739,1631892739,25244349500762361166873
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631894059,1631894059,5545033916260531710554
0x0a17e9bfa2a9472e3f28988c2aa4a6af5bb93102,1631894578,1631894578,5556200582927198377176
0x8c97443ea8579a6d7482b9f0c796b14547046cae,1631902919,1631902919,55762472937579617117434
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631905036,1631905036,5000001112014866142616
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631909100,1631909100,17497460017175312858299
0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1631909100,1631909100,17497460017175312858299
0x7e7af2622cf160710ab353583ed669e294e4d7d9,1631909307,1631909307,17497460017175312858299
0x2dde86634921a42b3c662c1c99cda8301cdfd273,1631911033,1631911033,13532693313691657372406
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631911128,1631911128,107758661448506135386682
0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1631911128,1631911128,107758661448506135386682
0x8568e1a8082b442ae9be089a3b3888a25ae55f8c,1631911245,1631911245,170403221428864262978288
0x4a60a51b200cfc0224645c515530dcb3effcb370,1631916446,1631916446,58710660355304523231393
0x74de5d4fcbf63e00296fd95d33236b9794016631,1631916446,1631916446,58710660355304523231393
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631919401,1631919401,237281980215467666452027
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631921869,1631921869,21780735055460637551059
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631924091,1631924091,627731296808516003142162
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631924091,1631924091,82079083908244836708229
0x00000000500e2fece27a7600435d0c48d64e0c00,1631924091,1631924091,627731296808516003142161
0xde375a7b0bcaf0e77a956516c5877cce09ad66a8,1631926045,1631926045,18520666666666666592584
0x520a4abbee2c96016257a6ec1fced2ffc84b4c93,1631926152,1631926152,10482339999999958070640
0xe5499a32bbfedd563f87c6fcb05d5eb0333ac996,1631926260,1631926260,2615748333333322870340
0x9faa6a2cd5385fc277498254e535eb617ffd0c63,1631926797,1631926797,7829887499999968680450
0x22f9dcf4647084d6c31b2765f6910cd85c178c18,1631926797,1631926797,7829887499999968680450
0x2dde86634921a42b3c662c1c99cda8301cdfd273,1631928573,1631928573,8033681586994002681857
0x8b7a5b22175614ee194e9e02e9fe0a1b5414c75e,1631929362,1631929362,30187514920327335926575
0xbc9ca5bd0f07700929f8d538233b0a9e60f4ddc5,1631929737,1631929737,19183333333333333256600
0x333be3261d637c822db11085af4ad9e59aaa2ffa,1631930056,1631930056,10030518338957853110181
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631930714,1631930714,10030518338957852998833
0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1631930714,1631930714,10030518338957852998833
0x2dde86634921a42b3c662c1c99cda8301cdfd273,1631932720,1631932720,6292866327139294028126
0x2b5321c1afddfb6680aafff4df96a209e18dea1c,1631932927,1631932927,25000000000000000000000
0xe2885515bae1cf170daa4e9e3d84878b782e2137,1631936378,1631936378,16433512516666009326166
0x2dde86634921a42b3c662c1c99cda8301cdfd273,1631937652,1631937652,7776741389882320867874
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631940012,1631940012,141141514456514057982321
0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1631940012,1631940012,141141514456514057982321
0x2dde86634921a42b3c662c1c99cda8301cdfd273,1631940012,1631940012,22845604385941922894592
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631940731,1631940731,109372638695087107312749
0x5d2b7f517ea0c3a68e58c32f97b2b2c080ea3d6f,1631940734,1631940734,82079083908244836708229
0x5c620c6daa7f78921a643640e88350917a2972f1,1631940795,1631940795,29316137223215614946008
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631942039,1631942039,11034996154277598334056
0x2b5321c1afddfb6680aafff4df96a209e18dea1c,1631943237,1631943237,13725983656654416388666
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631943567,1631943567,25082383998438015079834
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631943567,1631943567,128115931945574271147850
0x1d6e8bac6ea3730825bde4b005ed7b2b39a2932d,1631943567,1631943567,25082383998438015079833
0x2dde86634921a42b3c662c1c99cda8301cdfd273,1631945967,1631945967,3163302442477170676143
0xb543ff233257496c7a1a38550b728c5240e24b97,1631946813,1631946813,10664502442477140671343
0x0fe85948329dcedd0236535ad9b5570f79c1b870,1631955773,1631955773,486274973861721713453686
0x738175db2c999581f29163e6d4d3516ad4af8834,1631958766,1631958766,33034399999999867862400
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631959654,1631959654,12838697237574499717035
0xd3b608dd6f10a84f5e4a1ceab98de44e61e1f095,1631961613,1631961613,15247499999999999939010
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631962409,1631962409,3756116996292317167038
0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1631962409,1631962409,3756116996292317167038
0x3a4d68994f741be298f802d0ed77948f04190bbc,1631962419,1631962419,3428999999999999986284
0x2dde86634921a42b3c662c1c99cda8301cdfd273,1631964115,1631964115,1798455433222920520578
0x2dde86634921a42b3c662c1c99cda8301cdfd273,1631964278,1631964278,1430354969739194794459
0x408b0903a56e6b7b19078f06a8f6caf88a8cc72b,1631964379,1631964379,11742675803072524181835
0x2dde86634921a42b3c662c1c99cda8301cdfd273,1631965535,1631965535,5108372197136707468420
0xa30464f0fb8b81e6db96424c29e04c9d397a0c20,1631965722,1631965722,20796665566797686663243
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631966214,1631966214,236485685108974
0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1631966214,1631966214,236485685108974
0x2dde86634921a42b3c662c1c99cda8301cdfd273,1631966286,1631966286,5789471765575427875
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631966690,1631966690,15724277341293341700578
0x4a86e7efce5f37583e6b7c4db88d37eff5812685,1631968311,1631968311,98489672890496403519867
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631968806,1631968806,6890575822337878759384
0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1631968806,1631968806,6890575822337878759384
0xb7d4b6676dd564420f3d64360b9c5bde4961bd02,1631971441,1631971441,7758166666666666635634
0x2dde86634921a42b3c662c1c99cda8301cdfd273,1631972138,1631972138,2249837976592633497577
0xf1ab326e9aa8792272471bc47069b9670d7292bb,1631974803,1631974803,4581999999999999981672
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631975056,1631975056,13298990027215006430745
0x338f625e0a9a156f5171b90c15e792d7bc54fe0d,1631975114,1631975114,3822333333333333318044
0xce2f6f6a51f725049d7d56ab11c09a096360398a,1631978517,1631978517,5520000000000000000000
0x3b454077aaf52ff3baec9128194191b7796247ba,1631978835,1631978835,24420165883332844611218
0x0a6ca057ff6ea5b5f9db057e595e14eecd8f6d84,1631983664,1631983664,30342166666666666545298
0x9832dbbaeb7cc127c4712e4a0bca286f10797a6f,1631986215,1631986215,13311666666666666613420
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631987301,1631987301,4081720772703054598985
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631991111,1631991111,29371723970251508056799
0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1631991111,1631991111,29371723970251508056799
0x887b86b6b6957f7bbea88b8cefd392f39236a88c,1631991186,1631991186,29371723970251508056799
0x6197e53b517b16067a35b05d9030948617e449f0,1631993553,1631993553,19973166666666666586774
0x5ca9fb9ed678b42109327430a236919651f5c638,1631994800,1631994800,9589687499999961641250
0x5d2b7f517ea0c3a68e58c32f97b2b2c080ea3d6f,1631995954,1631995954,11792499999999999952830
0xcad6b5d246e2b539da91dc63d3ba11a9cf595647,1631996001,1631996001,15246349166666605681270
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631996168,1631996168,133446960202480110633875
0x5b44a8abf5b5280cd93fc7e481fbf1fd46bedb1a,1631996622,1631996622,9320166666666666629386
0x09242cf44047b58ff0fbfe8428ab39f2faadff7e,1631996665,1631996665,30527600833333211222930
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631998129,1631998129,130180021976058046954068
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631998549,1631998549,105904229181032789850940
0xe757970b801e5b99ab24c5cd9b5152234cff3001,1631998813,1631998813,30931993333333222401884
0x816ceab20e1095ec8079c2eaaec86d352e331616,1631999431,1631999431,10211999999999999959152
0xa49e47bd311596a30e440d46671ce50a83a0bd85,1632000382,1632000382,2664833333333333322674
0x2dde86634921a42b3c662c1c99cda8301cdfd273,1632000495,1632000495,42344006680742517367661
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1632000562,1632000562,18489244139064256082416
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1632000989,1632000989,7359669630719801190397
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1632001147,1632001147,12220740651493574443033
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1632001171,1632001171,65000000000000000000000
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1632001512,1632001512,35438359724097030833637
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1632001887,1632001887,15207160228587423356717
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1632002256,1632002256,3496639943548689531885
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1632002794,1632002794,91220321865942335382805
0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1632002794,1632002794,91220321865942335382805
0x769e6ef9b9f090ed2e0414ee57f24d5cd5c66af6,1632003933,1632003933,15207160228587423356717
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1632004851,1632004851,30103785963482163881280
0x22f9dcf4647084d6c31b2765f6910cd85c178c18,1632004851,1632004851,89951192953694960271
0x22f9dcf4647084d6c31b2765f6910cd85c178c18,1632004851,1632004851,30013834770528468921009
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1632005992,1632005992,11483184835185120006656
0x0312b9e6627d9a49cf07a3b5af1f18ad8d8e39db,1632006449,1632006449,11483184835185120006656
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1632006916,1632006916,28480089699705341375898
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1632007095,1632007095,110763301409449124762811
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1632007711,1632007711,53557654952028348255463
0x81ea04c179b82d31662994a68b2582ad9d860f88,1632007817,1632007817,133446960202480110633875
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1632007868,1632007868,5586615805905098157358
0x0b13f13c0e99f24b96a835b787d1347b33d87776,1632007868,1632007868,124067652908226607031836
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1632008017,1632008017,25793667754530000863232
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1632008017,1632008017,131135744669067165984198
0x000000000000294a0d3b43ec78199a84587ae012,1632008017,1632008017,25793667754530000863231
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1632008228,1632008228,5290068288059402746273
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1632008405,1632008405,10546291643989911563436
0x70357a446fe25558d63c8c66c88c0380d34eb8d1,1632008499,1632008499,5290068288059402746273
0x85905b40a61fdbadbb4372bb3ef4e9da60ebc98d,1632008506,1632008506,10842401666666623297060
0x35e057137060cd397bd82e3dff54beba480e7012,1632009807,1632009807,44000000000000000000000
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1632009848,1632009848,25687308331713043091798
0x22f9dcf4647084d6c31b2765f6910cd85c178c18,1632009848,1632009848,75413590402963989264
0x22f9dcf4647084d6c31b2765f6910cd85c178c18,1632009848,1632009848,25611894741310079102534
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1632010435,1632010435,21204786200241085256333
0x22f9dcf4647084d6c31b2765f6910cd85c178c18,1632010435,1632010435,63360662255356463123
0x22f9dcf4647084d6c31b2765f6910cd85c178c18,1632010435,1632010435,21141425537985728793210
0xbc9ca5bd0f07700929f8d538233b0a9e60f4ddc5,1632010682,1632010682,20093333333333333252960
0x2dde86634921a42b3c662c1c99cda8301cdfd273,1632011268,1632011268,13318362158255092445105
0xead6605b9e105e28bd35e9f494131c10c1281ce9,1632011365,1632011365,43113382991588323153117
0x6c0cf880cb20eefabfb09341fba9e2bd29ad3dfa,1632011365,1632011365,27509666666666391304156
0x688a46b1a19193011f0f5dc4675878073f640c89,1632011810,1632011810,5586615805905098157358
0x324ada960fa061dd80bfe796b104830d460b37b8,1632012044,1632012044,15207160228587423356717
0x2dde86634921a42b3c662c1c99cda8301cdfd273,1632012627,1632012627,3279953539237818834832
0xa7d7ac8fe7e8693b5599c69cc7d4f6226677845b,1632012780,1632012780,11022953539237818803860
0xf8626584ac2687ad9d4d6395c100e5dbb77232f2,1632016412,1632016412,53266666666666666453600
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1632017432,1632017432,14717681977498189168696
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1632017563,1632017563,18204896832419058842547
0xaec0346bd9635cebad7bbd0fa8d0fe4282dbcb99,1632017781,1632017781,10000000000000000000000
0x2dde86634921a42b3c662c1c99cda8301cdfd273,1632018043,1632018043,6939280923907933813965
0x0259d65954dfbd0735e094c9cdacc256e5a29dd4,1632018492,1632018492,18730322590574416101979
0x5c620c6daa7f78921a643640e88350917a2972f1,1632019006,1632019006,30000000000000000000000
0x188c30e9a6527f5f0c3f7fe59b72ac7253c62f28,1632019131,1632019131,10496833333333333291346
0x5c620c6daa7f78921a643640e88350917a2972f1,1632019525,1632019525,11220000000000000000000
0x27514b6538b141854c91eb0698bcaf6f3cec5b36,1632019787,1632019787,3496639943548689531885
0x5bda5f7c7c92cd16d76bb0a27542ae7672ddbafe,1632020294,1632020294,10546291643989911563436
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1632020750,1632020750,10962050413737190058233
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1632021230,1632021230,17053563952296437494437
0x2dde86634921a42b3c662c1c99cda8301cdfd273,1632021483,1632021483,2385145775057667651211
0x67808baf60456f41ada9d9aa9840c88ff325d8ae,1632021933,1632021933,25000000000000000000000
0x3b454077aaf52ff3baec9128194191b7796247ba,1632022020,1632022020,7921912783333174734326
0xaa0dee58a36b72c774317eb5f71afb2a04c85527,1632022186,1632022186,10430000000000000000000
0xaa0dee58a36b72c774317eb5f71afb2a04c85527,1632022291,1632022291,10430312441724326894001
0x769e6ef9b9f090ed2e0414ee57f24d5cd5c66af6,1632023139,1632023139,15207160228587423356717
0xa007a78e260c563e2b9a07930169e8c47dfd27b9,1632025070,1632025070,11034996154277598334056
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1632026108,1632026108,69510184971089319519313
0x738175db2c999581f29163e6d4d3516ad4af8834,1632026253,1632026253,25100244999999899599020
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1632031089,1632031089,53541296914151674624917
0x2dde86634921a42b3c662c1c99cda8301cdfd273,1632031376,1632031376,84732087961691856017
0xf1ab326e9aa8792272471bc47069b9670d7292bb,1632031495,1632031495,1510065421295025183649
0x69c8d769a79903a7eb63321fc428e7237e111204,1632031495,1632031495,100438359724097030833637
0xd743d6bf977184ea4fc93cbb6203a98860b44b6e,1632033727,1632033727,9772124999999960911500
0x8888883ffdbf484ace6e094f92cecc8e63872abb,1632033950,1632033950,14358499999999918691858
0x74de5d4fcbf63e00296fd95d33236b9794016631,1632033950,1632033950,14358499999999918691858
0x8888883ffdbf484ace6e094f92cecc8e63872abb,1632034081,1632034081,10000000000000000000000
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1632036038,1632036038,5013192683383993479874
0x22f9dcf4647084d6c31b2765f6910cd85c178c18,1632036038,1632036038,14979599673082580717
0x22f9dcf4647084d6c31b2765f6910cd85c178c18,1632036038,1632036038,4998213083710910899157
0x540615ace7036247dc4c4b221384e09ad0229d1f,1632036226,1632036226,4998213083710910899157
0x2dde86634921a42b3c662c1c99cda8301cdfd273,1632037500,1632037500,42556225842816541244398
0x574c30f968dc3dce3f1ec5d842b9e81ff5905000,1632038024,1632038024,225408878809477651909454
0x2dde86634921a42b3c662c1c99cda8301cdfd273,1632038991,1632038991,27729150271314055022833
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1632039106,1632039106,200000000000000000000000
0x5282ee9a2301ad89433f8038c5ccf40c3649a85e,1632040665,1632040665,228483281023512213229926
0x5282ee9a2301ad89433f8038c5ccf40c3649a85e,1632040846,1632040846,11519423333333304052160
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1632043953,1632043953,32443843303514590573259
0x5db16fefce9e8ba024d064268b041c68ed7f9fbc,1632045517,1632045517,19234920833333256393650
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1632045887,1632045887,3040231283705132029126
0x9bc447a0d216ce21c9008583059953107607709c,1632046020,1632046020,10158954067565604662819
0x7af761df929afd00b21d0c493150b98f39c2831f,1632046598,1632046598,8844999999999999964620
0x74de5d4fcbf63e00296fd95d33236b9794016631,1632046598,1632046598,8844999999999999964620
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1632049062,1632049062,20247368422082770662284
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1632050206,1632050206,8983559603500709395640
0x74de5d4fcbf63e00296fd95d33236b9794016631,1632050206,1632050206,8983559603500709395640
0xb61193014fc983b3475d6bf365b7647c2e52b713,1632051207,1632051207,5546304166666499262250
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1632053088,1632053088,49909826463060738242413
0x2a0059610c92842dc2ef84af76b244c28687e647,1632053463,1632053463,50009008129727404512353
0xf47fdf1fa15da9eba4c0b6ddb023db7e9d207166,1632054594,1632054594,30355499999999999878578
0x040738ed4567efcdd853267bf84f91fc21af87d4,1632054818,1632054818,5008995833333313740906
0xdf0460cbd0d1219785b07f1e19be8a07d7a0db8c,1632056654,1632056654,25545724999999897817100
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1632058345,1632058345,4041628962226490128984
0xc8f722432aeefacb0ba5f70ec80867e3945304a6,1632059279,1632059279,109466166666666666228802
0x2dde86634921a42b3c662c1c99cda8301cdfd273,1632061053,1632061053,7748262581188740048672
0x2b5321c1afddfb6680aafff4df96a209e18dea1c,1632061232,1632061232,41096891775070332947527
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1632061597,1632061597,82638297849879995613184
